Name,PoseNum,ZDock Score,ZRank Score,Cluster,ClusterCenter,ClusterSize,Density,E_vdw1,E_elec1,E_vdw2,E_elec2,E_sol,E_RDock,clash
Pose922,922,19.020,-8.568,6,0,43,24.000,-109.718912,-5.23114346,-139.164421,-11.8281148,17.2,6.55469668,0
Pose1833,1833,16.980,61.851,10,0,24,17.000,248.508609,-8.43771332,-87.3319567,-3.81242655,10.0,6.568816105,0
Pose1884,1884,18.040,72.945,4,0,49,17.000,-66.9525534,-3.14024347,-101.295212,-8.56873902,14.3,6.588134882,0
Pose1013,1013,19.160,-3.908,31,0,17,16.000,-114.013666,-2.2614807,-123.680888,-22.2287115,26.6,6.59415965,0
Pose1731,1731,17.740,45.945,21,0,19,12.000,-16.3285205,-7.41047418,-128.117264,1.02502864,5.7,6.622525776,0
Pose1088,1088,16.900,0.035,64,0,9,20.000,-91.2742025,1.13932949,-145.662475,-8.72478517,14.5,6.647693347,0
Pose650,650,17.380,-21.532,2001,0,1,3.000,-113.439246,-2.259610573E-02,-111.16663,6.90812371,0.5,6.717311339,0
Pose1515,1515,17.820,26.234,44,0,13,13.000,-120.605438,-11.6864502,-121.452559,-17.5255995,22.5,6.72696045,0
Pose192,192,17.500,-53.155,5,0,47,45.000,-103.012392,0.736146788,-97.62963,0.409017224,6.4,6.7681155016,0
Pose1560,1560,16.980,29.309,2001,0,1,6.000,-130.154572,-3.30596621,-126.87786,-9.78725187,15.6,6.791473317,0
Pose282,282,17.280,-46.181,52,0,11,11.000,56.7518858,-6.99730405,-115.073513,-14.1803704,19.6,6.83766664,0
Pose1002,1002,17.640,-4.520,98,0,6,6.000,-97.2703087,-4.84944813,-119.368683,-0.950317203,7.7,6.8447145173,0
Pose561,561,16.880,-26.164,59,0,10,8.000,-114.527797,-0.656551004,-108.623957,-1.72210303,8.4,6.850107273,0
Pose701,701,18.400,-19.567,18,0,21,13.000,-100.933326,-1.6313824,-100.431903,-8.68822601,14.7,6.880596591,0
Pose923,923,17.000,-8.563,2001,0,1,13.000,-122.031211,-4.05553545,-124.152797,-10.7084368,16.6,6.96240688,0
Pose1386,1386,16.960,16.675,2001,0,1,3.000,-89.3770838,-3.92902533,-102.106815,-14.4780828,20.0,6.96972548,0
Pose1102,1102,17.280,0.690,6,0,43,21.000,-51.4345876,-1.25460469,-104.117154,-13.2448438,18.9,6.97964058,0
Pose1038,1038,16.880,-2.724,2001,0,1,2.000,-89.835176,1.13766232,-93.7565432,-0.131445349,7.1,6.9816991859,0
Pose681,681,17.520,-20.338,98,1,6,6.000,-104.763376,-0.762849353,-116.526961,-5.23594107,11.7,6.987653037,0
Pose1516,1516,17.200,26.310,95,0,6,5.000,-122.134125,1.67102386,-128.211656,-21.2354138,26.1,6.98812758,0
Pose846,846,16.660,-12.027,7,0,26,13.000,-88.4225016,-4.37130142,-90.322689,-0.775408378,7.7,7.0021324598,0
Pose387,387,20.460,-37.624,2,0,61,51.000,-85.1537577,0.429474249,-108.561061,-7.76922301,14.0,7.007699291,0
Pose1474,1474,17.640,22.743,2,0,61,43.000,-96.3504948,0.772516299,-103.17879,-6.65376452,13.0,7.011611932,0
Pose1847,1847,17.320,63.949,34,0,16,7.000,-78.9709072,5.38915301,-125.726611,-11.2957808,17.2,7.03379728,0
Pose649,649,21.820,-21.567,6,0,43,24.000,-134.479901,-3.40316904,-138.004331,-19.7352102,24.8,7.03831082,0
Pose1755,1755,17.060,51.288,2001,0,1,5.000,-116.340446,4.39808067,-119.231476,3.28646079,4.1,7.057814711,0
Pose874,874,18.140,-10.579,3,0,53,31.000,-124.38145,-4.44311389,-117.053097,-12.2516261,18.1,7.07353651,0
Pose289,289,17.340,-45.634,2001,0,1,4.000,-100.65002,-0.579063573,-104.456632,-4.34193327,11.0,7.092260057,0
Pose421,421,17.200,-34.604,2001,0,1,4.000,-121.750464,-4.32204611,-117.108102,-4.10421348,10.8,7.106207868,0
Pose877,877,17.140,-10.434,5,0,47,24.000,-103.123731,-3.35562187,-121.474929,-18.3123556,23.6,7.11887996,0
Pose860,860,18.160,-11.401,6,0,43,43.000,-84.7479797,-2.39977936,-101.698246,-5.05680804,11.7,7.148872764,0
Pose619,619,20.880,-23.107,3,0,53,14.000,-107.819163,-3.40262671,-131.658821,-10.588051,16.7,7.1707541,0
Pose518,518,16.700,-28.632,48,0,12,11.000,-9.37510066,1.79631521,-113.392986,2.41210094,5.0,7.170890846,0
Pose985,985,17.440,-5.513,24,0,18,16.000,-92.6022229,-3.61220219,-110.928752,-8.03058631,14.4,7.172472321,0
Pose1412,1412,16.620,18.800,2001,0,1,4.000,161.269533,3.97340696,-56.9851138,-10.3634586,16.5,7.17288726,0
Pose889,889,17.140,-9.707,2001,0,1,2.000,17.2802785,-5.36941529,-102.700859,-13.9092681,19.7,7.18165871,0
Pose1284,1284,18.760,9.431,1,0,70,16.000,-113.374704,-2.61130035,-120.030408,-7.56753434,14.0,7.189219094,0
Pose1476,1476,17.160,22.838,22,0,19,18.000,-89.5819286,-1.87192229,-104.98023,-18.8881517,24.2,7.20066347,0
Pose1229,1229,21.060,6.590,1,0,70,26.000,-59.872642,-2.3068765,-115.676127,-9.08990444,15.4,7.219086004,0
Pose1652,1652,17.340,37.019,1,0,70,21.000,-104.117272,-0.647954603,-134.317591,-10.1913582,16.4,7.22777762,0
Pose1020,1020,17.040,-3.627,1,0,70,35.000,-112.919394,-4.65639951,-129.654993,-18.3395636,23.9,7.39439276,0
Pose264,264,17.300,-47.275,18,1,21,26.000,-106.860353,-7.7190409,-118.280612,-12.2020597,18.4,7.41814627,0
Pose666,666,16.880,-21.035,72,0,8,2.000,-82.612896,2.35030737,-98.9690493,-15.1689821,21.1,7.44791611,0
Pose1942,1942,16.640,94.163,2001,0,1,1.000,-75.7202551,1.6259169,-135.56559,-17.14099,22.9,7.473109,0
Pose592,592,16.760,-24.577,78,0,7,3.000,-120.587424,-2.75623241,-129.910862,-1.23401197,8.6,7.489389227,0
Pose1849,1849,17.180,64.220,13,0,24,21.000,48.535345,-5.98865528,-127.967436,-10.449202,16.9,7.4957182,0
Pose616,616,18.220,-23.305,2001,0,1,3.000,-91.3286499,1.01697228,-112.914155,-4.08106461,11.2,7.527041851,0
Pose586,586,17.060,-24.996,2001,0,1,3.000,-101.780289,-3.15107198,-108.248255,-17.5243745,23.3,7.52806295,0
Pose1184,1184,16.800,4.538,2001,0,1,4.000,-45.014777,-4.65568962,-116.988996,0.522241494,7.1,7.5700173446,0
Pose873,873,20.780,-10.632,4,0,49,20.000,-83.8919693,-3.22279599,-123.42356,-9.80588824,16.4,7.574700584,0
Pose1101,1101,16.820,0.641,65,0,9,6.000,-108.155124,-0.734058365,-98.8482873,-0.444529209,8.0,7.5999237119,0
Pose1640,1640,16.620,35.947,20,0,19,11.000,200.035202,-2.45989628,-94.1540298,-5.40413676,12.5,7.636276916,0
Pose1965,1965,19.440,103.935,56,0,10,10.000,-141.127919,-11.7520265,-168.408413,-13.1734281,19.5,7.64391471,0
Pose1308,1308,16.740,11.320,5,0,47,42.000,-85.2231151,-0.61588283,-109.313615,-4.72560678,11.9,7.646953898,0
Pose773,773,20.560,-16.211,2,0,61,33.000,-143.746807,-3.86784303,-135.525655,-19.2805549,25.0,7.64750059,0
Pose932,932,17.940,-8.253,19,0,20,13.000,-76.5464506,1.24865232,-100.348355,-8.03593935,14.9,7.667654585,0
Pose1137,1137,17.960,2.152,98,0,6,6.000,-94.9194289,-2.44341361,-127.536875,-4.01758154,11.3,7.684176614,0
Pose1463,1463,19.080,21.970,2,0,61,31.000,-127.345352,-2.41176316,-127.867198,-17.1182738,23.1,7.69355358,0
Pose633,633,18.220,-22.197,2,0,61,53.000,-106.603594,-2.22776327,-117.234737,-6.11431128,13.2,7.697119848,0
Pose75,75,19.380,-67.674,42,1,13,30.000,-125.043466,-1.5552409,-122.492565,-8.06756255,15.0,7.739193705,0
Pose1236,1236,16.740,6.899,2,0,61,51.000,-107.607164,-1.77612418,-107.612887,-6.49646295,13.6,7.753183345,0
Pose1810,1810,18.000,59.789,2001,0,1,2.000,-123.340758,-3.73431165,-136.094663,-13.1537856,19.6,7.76159296,0
Pose475,475,17.900,-30.936,6,0,43,36.000,-103.73491,-0.267370893,-110.751408,-5.02349443,12.3,7.778855013,0
Pose1383,1383,18.720,16.491,3,0,53,31.000,-92.0437408,-1.69026133,-121.918526,-17.0544602,23.2,7.85098582,0
Pose403,403,16.900,-36.562,52,0,11,9.000,-69.3649996,-3.36151158,-119.473506,-16.6793826,22.9,7.88855566,0
Pose1379,1379,16.780,16.152,43,0,13,7.000,-86.2358849,-5.009206555E-02,-95.8114637,-10.1171009,17.0,7.89460919,0
Pose1201,1201,17.820,5.234,2001,0,1,17.000,-70.2866176,-6.13948517,-114.252675,-8.55783416,15.6,7.897949256,0
Pose1389,1389,16.620,16.946,6,0,43,23.000,-115.726193,-1.15852215,-114.914468,-4.91824342,12.4,7.973580922,0
Pose665,665,20.400,-21.063,52,0,11,10.000,-135.247158,-3.32203932,-139.572679,-10.2271537,17.2,7.99556167,0
Pose1771,1771,17.720,53.461,2001,0,1,4.000,-166.40508,-7.18782344,-173.56346,-16.5183799,22.9,8.03345809,0
Pose369,369,17.400,-39.152,1,0,70,41.000,-126.548718,0.835014824,-115.299252,-11.1256579,18.1,8.08690789,0
Pose949,949,17.480,-7.579,34,0,16,14.000,-97.7010161,-2.17224494,-94.100498,-3.65112106,11.4,8.113991046,0
Pose935,935,18.180,-7.976,5,0,47,33.000,-113.896514,-2.17939444,-108.581042,-6.30381903,13.8,8.126562873,0
Pose426,426,18.460,-34.247,1,0,70,31.000,-107.113421,-7.57708445,-116.082571,-8.74653439,16.0,8.128119049,0
Pose1265,1265,17.880,8.699,5,0,47,24.000,-65.537292,-5.91017005,-133.622968,-13.3018307,20.1,8.12835237,0
Pose1578,1578,16.880,30.989,1,0,70,46.000,-120.858394,-2.80171367,-135.383537,-15.1618025,21.8,8.15437775,0
Pose758,758,18.320,-16.910,10,0,24,17.000,-149.799867,-4.56743044,-143.661106,-8.86859529,16.2,8.218264239,0
Pose1544,1544,17.280,28.538,2,0,61,38.000,-101.727065,0.887629508,-116.684234,-11.0697598,18.2,8.23721618,0
Pose700,700,16.860,-19.585,36,0,15,5.000,-81.8868623,-0.706618486,-94.1690172,0.412277706,7.9,8.2710499354,0
Pose1890,1890,17.680,75.873,2001,0,1,10.000,-97.7994376,-8.75979301,-115.214878,0.546557651,7.8,8.2919018859,0
Pose1301,1301,18.440,10.825,24,0,18,14.000,-75.4201829,-4.8399556,-107.336228,-8.84716428,16.3,8.337552148,0
Pose1710,1710,17.140,43.338,2001,0,1,1.000,78.5959144,-1.74720367,-81.0940549,-10.1699743,17.5,8.34702313,0
Pose1952,1952,16.640,96.911,8,0,25,15.000,126.96664,1.59229653,-113.730577,-6.04614047,13.8,8.358473577,0
Pose1948,1948,16.760,95.681,3,0,53,33.000,130.599675,-7.16435858,-132.924671,-19.042808,25.5,8.3614728,0
Pose486,486,17.300,-30.467,81,0,7,6.000,-98.5250251,-1.07994655,-109.001246,-3.25474108,11.3,8.370733028,0
Pose1543,1543,18.280,28.516,13,0,24,14.000,-83.0817477,1.09858185,-114.161225,-12.1401125,19.3,8.37389875,0
Pose1983,1983,17.360,120.858,39,0,14,7.000,-88.264433,-10.6543716,-168.338116,-12.3582712,19.5,8.37755592,0
Pose1534,1534,18.680,28.195,2001,0,1,4.000,-108.327124,-1.53704245,-126.684206,-14.5401584,21.5,8.41385744,0
Pose367,367,16.980,-39.327,52,0,11,9.000,105.496985,-2.82519535,-98.1662165,-17.3959872,24.1,8.44361152,0
Pose1145,1145,17.180,2.472,62,0,9,8.000,79.6898226,-5.92565121,-170.757884,-0.951321498,9.3,8.4438106518,0
Pose1235,1235,16.700,6.795,2,0,61,51.000,-87.9575079,1.22853824,-110.726004,-8.25982021,15.9,8.466161811,0
Pose1346,1346,16.940,14.386,17,0,21,20.000,-104.639325,3.34730099,-114.992554,-1.12473491,9.5,8.487738581,0
Pose1032,1032,17.120,-2.963,98,0,6,6.000,-128.055022,-3.17215617,-115.571045,-1.7328911,10.1,8.54039801,0
Pose1048,1048,17.680,-2.359,31,0,17,17.000,-146.989208,-2.73763814,-140.578734,-17.1772333,24.0,8.54049003,0
Pose1734,1734,17.460,46.497,2,0,61,41.000,-105.968873,1.48715881,-105.73493,-3.47343227,11.7,8.573910957,0
Pose882,882,17.700,-10.208,95,0,6,3.000,-127.643313,-2.60630658,-135.034227,-15.8024254,22.8,8.57781714,0
Pose1542,1542,17.080,28.431,73,0,8,8.000,-88.3423551,-6.97212195,-113.328816,-2.45959312,10.8,8.586366192,0
Pose1061,1061,16.900,-1.385,1,0,70,33.000,-152.145664,-6.46209883,-146.58099,-20.9858441,27.5,8.61274031,0
Pose1641,1641,18.020,35.998,20,0,19,14.000,-71.0324389,1.59446314,-111.165221,-8.69613097,16.5,8.673482127,0
Pose777,777,20.120,-15.921,22,0,19,18.000,-119.400336,-3.76145942,-140.39757,-18.3168563,25.2,8.71482933,0
Pose1960,1960,16.960,101.483,51,0,12,13.000,1988.3152,-7.29963476,-75.5725137,-14.8667259,22.1,8.71994669,0
Pose1333,1333,19.120,13.548,3,0,53,12.000,-88.6548421,-6.16633702,-126.385577,-6.71353455,14.8,8.757818905,0
Pose1424,1424,17.900,19.839,26,0,18,17.000,-107.177873,-1.05425023,-107.264409,-5.08126939,13.4,8.826857549,0
Pose435,435,17.680,-33.510,16,0,22,18.000,-130.274872,-0.341093259,-126.036614,-15.2977304,22.6,8.83204264,0
Pose1598,1598,20.800,32.810,2001,0,1,10.000,92.6158191,-0.920998774,-141.79633,-3.49397434,12.0,8.855423094,0
Pose1868,1868,16.700,67.772,4,0,49,20.000,-104.68726,-4.47133261,-125.699884,-8.82126936,16.8,8.860857576,0
Pose787,787,19.500,-15.282,24,0,18,8.000,-120.683182,-0.750406797,-119.667599,-17.5986198,24.7,8.86124218,0
Pose1848,1848,17.160,64.077,56,0,10,10.000,-139.493182,-7.87212942,-134.471939,-12.7081283,20.3,8.86268453,0
Pose170,170,17.820,-55.334,2001,0,1,4.000,-95.913235,-0.360801256,-100.365684,0.206722964,8.7,8.8860506676,0
Pose196,196,17.180,-52.780,2001,0,1,1.000,-90.0412436,0.17522082,-90.0535069,-10.338727,18.2,8.8951457,0
Pose1692,1692,19.940,41.085,2,0,61,31.000,1113.35453,-5.00181884,-98.7986045,-18.2199493,25.3,8.90204563,0
Pose159,159,16.760,-56.111,2001,0,1,5.000,-110.071457,-4.84132383,-111.419375,-9.32675626,17.3,8.905919366,0
Pose987,987,17.140,-5.337,2001,0,1,4.000,-84.4638151,1.75284263,-103.501289,-11.4032251,19.2,8.93709741,0
Pose1845,1845,19.980,63.331,16,0,22,17.000,-55.8029371,-0.22283086,-158.037211,-20.5094979,27.4,8.94145189,0
Pose1620,1620,18.240,34.291,73,0,8,8.000,-124.975411,-0.245573468,-133.726106,0.286972306,8.7,8.9582750754,0
Pose1026,1026,16.900,-3.319,14,0,23,23.000,63.0436631,2.6242771,-110.857888,-4.0179445,12.6,8.98384995,0
Pose484,484,16.640,-30.610,24,0,18,18.000,-89.4764538,-2.56483149,-91.6214026,-0.884291267,9.8,9.0041378597,0
Pose275,275,16.840,-46.598,4,0,49,19.000,-109.672346,1.32893928,-111.069227,-11.6434043,19.5,9.02093613,0
Pose606,606,16.620,-23.845,2001,0,1,1.000,-86.4261489,-1.48502533,-98.9504649,-3.05949037,11.8,9.046458667,0
Pose832,832,16.740,-12.662,2001,0,1,4.000,-87.0800658,0.15475233,-91.718906,-3.61004301,12.3,9.050961291,0
Pose901,901,17.840,-9.372,10,0,24,16.000,-62.9133136,-8.92859654,-106.408297,-8.03315476,16.3,9.070160716,0
Pose1337,1337,16.800,13.962,8,0,25,14.000,-149.703024,2.49072789,-140.641025,-10.1251111,18.2,9.08740001,0
Pose1903,1903,19.080,79.003,2,0,61,35.000,-5.03182365,1.3073254,-107.145624,-4.54554612,13.2,9.109008492,0
Pose1819,1819,17.580,60.561,4,0,49,27.000,-136.916305,0.191879133,-129.660227,-12.6156847,20.5,9.14588377,0
Pose1296,1296,16.860,10.482,88,1,7,1.000,-93.8206445,-0.462803948,-117.908918,-7.50412353,15.9,9.146288823,0
Pose97,97,16.900,-63.851,3,0,53,25.000,-53.7394034,-1.47638264,-110.939215,-8.49165622,16.8,9.157509402,0
Pose794,794,20.940,-14.972,1,0,70,19.000,56.0223784,-4.32634865,-115.850694,-7.93288,16.3,9.160408,0
Pose146,146,16.820,-57.932,1,0,70,29.000,-111.425639,0.79175372,-109.670168,-8.02711728,16.4,9.175594448,0
Pose1794,1794,16.640,56.875,2001,0,1,5.000,472.444001,-5.63577307,-94.4013694,-3.7287997,12.6,9.24408027,0
Pose1233,1233,18.460,6.767,5,0,47,42.000,-28.9423965,-2.53626831,-101.522293,-5.10424521,13.9,9.306179311,0
Pose640,640,16.620,-21.936,18,0,21,14.000,-57.5609897,-0.143994274,-130.172881,-11.4213347,19.6,9.32079877,0
Pose1929,1929,18.260,87.813,15,0,23,22.000,-136.962448,-3.35867015,-133.634561,-14.2918439,22.2,9.33734049,0
Pose1646,1646,16.620,36.413,58,0,10,12.000,-133.741236,2.91219649,-126.190174,-18.2771882,25.8,9.35053062,0
Pose1765,1765,17.660,53.090,87,0,7,6.000,-114.374443,-4.44204676,-114.396862,-7.82224724,16.4,9.359977484,0
Pose1926,1926,16.660,87.185,44,0,13,12.000,367.895529,-13.656248,-130.92584,-17.372438,25.0,9.3648058,0
Pose234,234,16.680,-49.676,2001,0,1,1.000,-100.642672,-0.388893624,-102.584745,-5.67793867,14.5,9.389855197,0
Pose1439,1439,17.100,20.505,18,0,21,14.000,-1.78429538,4.91587691,-119.929214,-12.8939168,21.0,9.39547488,0
Pose1975,1975,17.320,110.412,2001,0,1,3.000,294.003166,-6.90586584,-139.515217,-9.64746111,18.1,9.417285001,0
Pose432,432,18.840,-33.853,6,0,43,36.000,-102.751174,-0.849534574,-113.530738,-3.28440944,12.4,9.444031504,0
Pose756,756,17.360,-16.923,2001,0,1,3.000,-49.0070633,1.02143076,-106.199737,-13.8206296,21.9,9.46143336,0
Pose1702,1702,17.040,42.100,2001,0,1,2.000,-58.4531647,-4.57279662,-100.024831,-5.33964747,14.3,9.494317277,0
Pose1863,1863,16.780,67.286,44,0,13,10.000,92.9783973,-11.0033564,-142.203294,-11.9634471,20.3,9.53289761,0
Pose1387,1387,17.240,16.765,2001,0,1,4.000,-119.022537,-2.06618618,-137.11773,-11.8830632,20.3,9.60524312,0
Pose1536,1536,20.800,28.207,27,0,18,16.000,-132.992822,2.40538805,-130.937238,0.687930734,9.0,9.6191376606,0
Pose1691,1691,17.180,41.057,2001,0,1,2.000,-7.32803623,-8.14953465,-157.740939,-14.639037,22.8,9.6248667,0
Pose1449,1449,18.460,21.306,1,0,70,29.000,-144.821764,2.7227679,-150.213237,-10.0809323,18.7,9.62716093,0
Pose1271,1271,19.500,8.982,3,0,53,31.000,-161.339744,-6.97199854,-158.209835,-19.7903445,27.5,9.68868995,0
Pose1341,1341,16.680,14.209,2001,0,1,4.000,-95.6934424,-6.58781577,-98.4694205,-3.07719023,12.5,9.730528793,0
Pose1879,1879,17.380,71.003,1,0,70,38.000,135.205578,-5.60421659,-98.9832554,-13.733825,22.1,9.7395575,0
Pose1473,1473,20.060,22.638,85,0,7,7.000,-142.974108,-3.22000438,-149.482411,-13.8423172,22.2,9.74191452,0
Pose1780,1780,17.100,54.554,2001,0,1,3.000,236.195904,-2.20782003,-114.344455,-20.8145643,28.5,9.76689213,0
Pose751,751,17.120,-17.142,2001,0,1,3.000,-140.398794,-2.57550137,-131.358181,-11.480924,20.1,9.7671684,0
Pose1562,1562,21.280,29.365,4,0,49,19.000,-60.1727175,-3.437304,-104.775851,-5.69040491,14.9,9.778635581,0
Pose1512,1512,17.400,25.827,55,0,11,10.000,-168.737873,-1.85736015,-178.462932,-2.46540001,12.0,9.781139991,0
Pose1289,1289,16.720,9.962,5,0,47,24.000,-137.278255,-2.13416404,-138.593667,-12.9962168,21.5,9.80340488,0
Pose1621,1621,18.600,34.367,97,0,6,6.000,305.338528,-3.47042649,-134.688921,-10.863863,19.6,9.8225233,0
Pose1513,1513,20.240,25.898,1,0,70,35.000,-100.261014,-4.71577498,-145.486482,-18.3065412,26.3,9.82411292,0
Pose1306,1306,17.720,11.205,10,0,24,18.000,177.448044,-1.35549643,-100.538913,1.27811174,8.7,9.850300566,0
Pose102,102,17.940,-63.450,2001,0,1,8.000,-117.635331,-4.17907404,-111.550346,-8.26910191,17.3,9.857808281,0
Pose395,395,17.260,-36.948,2001,0,1,2.000,-104.51706,-2.44049429,-103.634668,-11.2664245,20.0,9.86021795,0
Pose966,966,16.720,-6.655,77,0,7,6.000,-106.740251,-7.63272284,-112.336092,-7.58607388,16.7,9.872533508,0
Pose974,974,17.300,-6.194,2001,0,1,2.000,-91.0460253,-0.491963286,-100.278821,-10.7997195,19.6,9.88025245,0
Pose856,856,17.700,-11.626,2001,0,1,2.000,-122.318161,0.745708975,-129.326686,-9.68805039,18.6,9.880754649,0
Pose1397,1397,18.400,17.537,12,0,24,22.000,-86.3329717,4.1920792,-118.776026,-3.6841273,13.2,9.88428543,0
Pose172,172,17.780,-55.004,2001,0,1,3.000,-118.40418,-4.75460486,-114.751827,-8.23321356,17.3,9.890107796,0
Pose1390,1390,16.720,16.946,37,0,15,15.000,-148.712119,2.52303618,-137.938868,-2.09014174,11.8,9.918872434,0
Pose1777,1777,16.940,54.378,18,0,21,15.000,29.3199495,7.47984302,-127.626013,-11.5185807,20.3,9.93327737,0
Pose1177,1177,16.640,4.220,2001,0,1,2.000,-123.055681,-3.98947276,-130.000561,-10.9339128,19.8,9.95947848,0
Pose680,680,17.000,-20.345,34,0,16,14.000,-97.2035549,-2.91664827,-108.872199,-3.37645598,13.0,9.961189618,0
Pose1331,1331,17.860,13.410,1,0,70,41.000,-155.882188,-1.2557955,-145.671777,-3.9056209,13.5,9.98494119,0
Pose471,471,16.880,-31.198,7,0,26,10.000,-148.20342,-4.38647403,-144.434773,-8.00224679,17.2,9.997977889,0
Pose451,451,18.300,-32.549,2001,0,1,29.000,-155.755275,-5.69834885,-157.619119,-16.2177713,24.6,10.00400583,0
Pose1665,1665,19.120,38.787,26,0,18,17.000,-102.005022,0.661334193,-130.822728,-5.97191663,15.4,10.025275033,0
Pose1573,1573,16.800,30.771,82,0,7,2.000,-97.5388612,-4.421732,-93.7296848,1.71297182,8.5,10.041674638,0
Pose1791,1791,18.300,56.044,73,0,8,8.000,-122.931886,-8.63125945,-155.523563,-5.17409648,14.7,10.043313168,0
Pose65,65,16.800,-68.629,2001,0,1,2.000,-105.027709,-1.78258787,-100.316982,-16.5399629,25.0,10.11403339,0
Pose1927,1927,16.840,87.741,97,0,6,5.000,-127.839136,2.27668428,-120.272165,-8.30808292,17.6,10.122725372,0
Pose994,994,18.660,-4.949,4,0,49,17.000,-128.702305,-7.102983938E-02,-130.391966,-7.08071972,16.5,10.127352252,0
Pose645,645,17.200,-21.738,5,0,47,43.000,-89.860679,0.742103664,-94.6091196,0.367569738,9.8,10.1308127642,0
Pose1349,1349,18.080,14.425,66,0,9,7.000,-112.13454,-6.55504806,-118.210195,2.765126,7.7,10.1886134,0
Pose508,508,19.140,-29.576,4,0,49,17.000,31.1605052,1.28615613,-159.04135,-10.8826185,20.0,10.20564335,0
Pose915,915,17.140,-8.867,42,0,13,31.000,-141.253278,-2.97834195,-139.829951,-8.32679227,17.7,10.205886957,0
Pose562,562,17.020,-26.115,2001,0,1,1.000,-105.583046,-2.098811,-112.178183,-3.98571366,13.8,10.212857706,0
Pose1628,1628,17.840,34.891,6,0,43,25.000,34.4349755,-0.99486288,-132.336959,-15.4097222,24.1,10.23125002,0
Pose812,812,16.900,-13.600,4,0,49,17.000,-104.316988,1.7250129,-105.137846,-6.07468012,15.7,10.232787892,0
Pose1054,1054,18.200,-1.789,1,0,70,44.000,-138.305643,0.809107505,-129.936551,-13.8291609,22.7,10.25375519,0
Pose1872,1872,17.260,69.446,2001,0,1,1.000,-100.083507,-1.16975442,-104.546099,-0.487454395,10.7,10.2612910445,0
Pose1639,1639,19.200,35.942,55,0,11,10.000,43.7231011,2.19610359,-135.050235,1.99371418,8.5,10.294342762,0
Pose1840,1840,16.940,62.927,86,0,7,7.000,1.6896825,-1.83125223,-86.6154213,-6.17914449,15.9,10.338769959,0
Pose1480,1480,16.580,22.992,25,0,18,18.000,-59.9677602,0.67039034,-123.250863,-4.28966454,14.2,10.339301914,0
Pose774,774,16.760,-16.183,65,1,9,5.000,-102.505999,0.850163062,-103.170799,1.82312621,8.7,10.340813589,0
Pose44,44,16.720,-73.514,72,0,8,6.000,-93.9161645,-2.41463071,-99.4110145,-16.3974256,25.1,10.34231696,0
Pose952,952,16.740,-7.260,85,1,7,6.000,-86.4986848,2.14979797,-110.639834,-8.60726117,18.1,10.353464947,0
Pose1757,1757,17.360,51.824,2001,0,1,3.000,-128.241229,-1.35896885,-129.605338,-12.585497,21.7,10.3730527,0
Pose1016,1016,16.880,-3.828,2,0,61,39.000,-130.102936,-0.625894638,-128.882051,-14.5560489,23.5,10.39955599,0
Pose692,692,17.400,-20.059,34,0,16,12.000,26.8688402,-6.56522506,-126.50482,-3.75892354,13.8,10.416968814,0
Pose837,837,18.240,-12.491,30,0,17,13.000,-123.380507,0.399600136,-116.5199,-0.424930942,10.8,10.4175621522,0
Pose959,959,18.440,-7.009,17,0,21,13.000,-116.214643,-2.62542912,-125.47962,-2.54686219,12.8,10.507824029,0
Pose1506,1506,17.240,25.365,2001,0,1,5.000,-146.121371,1.0852989,-144.565636,4.91935429,6.1,10.527418861,0
Pose1861,1861,16.760,66.905,30,0,17,13.000,-79.5609348,-5.710368,-144.101647,2.14400819,8.6,10.529607371,0
Pose532,532,16.740,-28.025,52,0,11,10.000,-171.628337,-7.81665855,-169.242785,-16.2688885,25.2,10.55800035,0
